sku_code,product_name,category,quantity,quantity_share,quantity_cumulative_share,abc_quantity,order_frequency,frequency_share,frequency_cumulative_share,abc_frequency,weekly_mean_quantity,weekly_std_quantity,demand_cv,weekly_nonzero_weeks,xyz_low_sample_flag,xyz,abc_xyz,fast_moving_flag,cbm_total,pcs_per_carton,pcs_per_pallet,cbm_incl_flap_m3,pcs_weight_kg,carton_weight_kg
4200007948,Bộ 2 Nồi Tefal Sensations 18-24,CW,10.0,2.81400971974786e-05,0.9988608582965894,C,3,7.219695328857122e-05,0.9970880562173605,C,0.37037037037037035,1.3344012817090594,3.6028834606144606,2,1,Z,CZ,0,0.36685,1,48,0.036685,3.0,3.0
4200007986,"Bộ 2 Nồi cán dài-quánh,Nồi Tefal So Chef 18-22",CW,10.0,2.81400971974786e-05,0.9988889983937869,C,2,4.8131302192380816e-05,0.9981228792144967,C,0.37037037037037035,1.9245008972987523,5.196152422706631,1,1,Z,CZ,0,0.36685,1,48,0.036685,3.3,3.3
1830008265,Bàn ủi hơi nước Tefal GV9820E0,SDA,10.0,2.81400971974786e-05,0.9989171384909843,C,1,2.4065651096190408e-05,0.9994224243736892,C,0.37037037037037035,1.9245008972987525,5.196152422706632,1,1,Z,CZ,0,0.4968,1,32,0.04968,5.0,5.0
2100102197,Muỗng canh Tefal Comfort K1290114,CW,9.6875,2.7260719160057392e-05,0.9989443992101443,C,9,0.00021659085986571366,0.9845739176473416,C,0.3587962962962963,1.281759114678994,3.5723866938150026,6,0,Z,CZ,0,0.07228812500000001,32,,0.0002331875,0.03125,1.0
2100125396,"Bộ 5 nồi chảo cán rời Tefal Ingenio Preference L9749202, 16/20/24/24/28, 2 cán rời",CW,9.5,2.673309233760467e-05,0.9989711323024819,C,6,0.00014439390657714244,0.99140856255866,C,0.35185185185185186,0.9885383033590438,2.809529914809914,4,0,Z,CZ,0,0.6247500000000001,2,36,0.03675,5.75,11.5
1830009282,Bàn ủi hơi nước  Tefal Virtuo Xám - FV2C51E1,SDA,9.25,2.6029589907667705e-05,0.9989971618923896,C,5,0.00012032825548095203,0.9938632589704715,C,0.3425925925925926,1.4347141033685278,4.187814139562189,5,0,Z,CZ,0,0.48484800000000006,8,280,0.006552000000000001,0.6,4.8
2211401354,Máy hút bụi lau sàn không dây Tefal GF5035F0,SDA,9.0,2.532608747773074e-05,0.9990731401548228,C,6,0.00014439390657714244,0.9912641686520828,C,0.3333333333333333,0.7844645405527361,2.3533936216582085,5,0,Z,CZ,0,0.7182000000000001,1,20,0.07980000000000001,9.0,9.0
4200007334,"Bộ 2 Nồi, Chảo chiên Tefal Sensations 24-28",SDA,9.0,2.532608747773074e-05,0.9990224879798674,C,3,7.219695328857122e-05,0.997015859264072,C,0.3333333333333333,1.208941049653978,3.6268231489619343,2,1,Z,CZ,0,0.283489875,1,48,0.031498875,3.0,3.0
4200007356,Quat dung ASIAvina -DTB1601 - Xam,Fan,9.0,2.532608747773074e-05,0.9990478140673451,C,1,2.4065651096190408e-05,0.9994464900247854,C,0.3333333333333333,1.7320508075688772,5.196152422706632,1,1,Z,CZ,0,0.84605175,1,18,0.09400575,5.6,5.6
2100121757,Bộ kéo và dao làm bếp 15cm Tefal Comfort K250S225,CW,8.833333333333334,2.4857085857772765e-05,0.9990979972406806,C,5,0.00012032825548095203,0.9936226024595096,C,0.3271604938271605,1.6145271373058996,4.934969740444448,3,1,Z,CZ,0,0.36216666666666664,48,,0.0008541666666666667,0.1666666666666667,8.0
1830008419,Bàn ủi hơi cầm tay Tefal Access Steam force DT8230E01,SDA,8.666666666666666,2.4388084237814784e-05,0.9991223853249184,C,13,0.0003128534642504753,0.9739609655139211,C,0.3209876543209877,0.904553917928618,2.818033359700694,6,0,Z,CZ,0,0.6486000000000001,6,96,0.0138,2.166666666666667,13.0
